"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-15","2.4",",,W",,,"3.6",",,W,2400","0.0",",,W","0.0",",,W,2400","24.8","H,,S","33.3",",,W","19.4",",,W","  180",",,W","  300",",,W","8.1",",,W","9.8",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-16","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","25.9","H,,S","31.7",",,W","21.7",",,W","  200",",,W","  200",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-17","3.2",",,W",,,"3.0",",,W,2400","0.0",",,W","0.0",",,W,2400","25.9","H,,S","31.1",",,W","20.0",",,W","  180",",,W","  190",",,W","10.3",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-18","3.9",",,W",,,"10.2",",,W,2400","0.0",",,W","0.0",",,W,2400","23.1","H,,S","28.3",",,W","19.4",",,W","  180",",,W","  180",",,W","11.6",",,W","14.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-19","6.0",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","22.1","H,,S","23.9",",,W","16.7",",,W","  220",",,W","  250",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-20","6.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","18.2","H,,S","23.3",",,W","15.0",",,W","  280",",,W","  290",",,W","11.6",",,W","15.7",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-21","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.4","H,,S","27.8",",,W","12.8",",,W","  180",",,W","  190",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-22","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","22.3","H,,S","27.2",",,W","15.6",",,W","  180",",,W","  160",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-23","5.1",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","21.9","H,,S","25.0",",,W","16.1",",,W","  280",",,W","  290",",,W","10.7",",,W","15.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-24","6.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","18.3","H,,S","23.9",",,W","12.8",",,W","  260",",,W","  250",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-25","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","17.4","H,,S","22.2",",,W","15.0",",,W","  330",",,W","  310",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-26","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","16.6","H,,S","19.4",",,W","13.3",",,W","  340",",,W","  340",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-27","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","17.3","H,,S","24.4",",,W","10.6",",,W","  110",",,W","  110",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-28","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","18.6","H,,S","22.2",",,W","13.3",",,W","  100",",,W","  240",",,W","5.4",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-29","2.7",",,W",,,"18.8",",,W,2400","0.0",",,W","0.0",",,W,2400","19.8","H,,S","21.1",",,W","17.2",",,W","   30",",,W","  130",",,W","5.8",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-30","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.2","H,,S","25.0",",,W","16.7",",,W","  100",",,W","   70",",,W","4.0",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-31","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","21.7","H,,S","29.4",",,W","15.6",",,W","  230",",,W","  210",",,W","5.8",",,W","8.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-01","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","25.4","H,,S","31.1",",,W","20.0",",,W","  210",",,W","  200",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-02","3.3",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","26.8","H,,S","32.2",",,W","22.2",",,W","  210",",,W","  220",",,W","8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-03","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","27.2","H,,S","32.8",",,W","21.7",",,W","   50",",,W","   40",",,W","9.4",",,W","10.7",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-04","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","23.6","H,,S","29.4",",,W","20.0",",,W","   70",",,W","   70",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-05","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","24.1","H,,S","30.6",",,W","20.6",",,W","  150",",,W","  170",",,W","7.2",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-06","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","26.6","H,,S","33.3",",,W","21.1",",,W","  200",",,W","  190",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-07","3.0",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","27.5","H,,S","31.1",",,W","24.4",",,W","  210",",,W","  200",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-08","3.8",",,W",,,"26.4",",,W,2400","0.0",",,W","0.0",",,W,2400","25.0","H,,S","27.2",",,W","20.0",",,W","  270",",,W","  260",",,W","12.5",",,W","15.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-09","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","21.2","H,,S","25.0",",,W","14.4",",,W","   20",",,W","   40",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-10","2.5",",,W",,,"5.3",",,W,2400","0.0",",,W","0.0",",,W,2400","17.8","H,,S","23.3",",,W","12.2",",,W","  320",",,W","  320",",,W","9.8",",,W","12.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-11","4.8",",,W",,,"4.3",",,W,2400","0.0",",,W","0.0",",,W,2400","16.6","H,,S","19.4",",,W","12.2",",,W","  320",",,W","  330",",,W","10.7",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-12","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","14.2","H,,S","18.3",",,W","10.0",",,W","   40",",,W","   30",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-13","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","14.5","H,,S","21.1",",,W","8.9",",,W","  290",",,W","  270",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-14","5.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","18.5","H,,S","27.8",",,W","11.1",",,W","  200",",,W","  180",",,W","10.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-15","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","22.7","H,,S","27.8",",,W","16.7",",,W","  170",",,W","  170",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-16","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","21.4","H,,S","28.3",",,W","13.3",",,W","  190",",,W","  190",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-17","5.1",",,W",,,"9.1",",,W,2400","0.0",",,W","0.0",",,W,2400","22.1","H,,S","29.4",",,W","16.1",",,W","  270",",,W","  280",",,W","16.5",",,W","21.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-18","3.2",",,W",,,"61.2",",,W,2400","0.0",",,W","0.0",",,W,2400","22.2","H,,S","23.3",",,W","18.3",",,W","  300",",,W","  310",",,W","13.9",",,W","19.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-19","4.4",",,W",,,"1.3",",,W,2400","0.0",",,W","0.0",",,W,2400","18.6","H,,S","21.7",",,W","11.7",",,W","  320",",,W","  330",",,W","12.5",",,W","14.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-20","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","15.8","H,,S","22.8",",,W","10.0",",,W","  100",",,W","  110",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-21","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","16.7","H,,S","23.3",",,W","11.1",",,W","   90",",,W","  100",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-22","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","18.1","H,,S","26.7",",,W","11.7",",,W","  100",",,W","  190",",,W","4.5",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-23","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.1","H,,S","26.7",",,W","13.9",",,W","   70",",,W","  100",",,W","6.3",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-24","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","19.3","H,,S","24.4",",,W","13.3",",,W","   50",",,W","  180",",,W","5.4",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-25","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","18.6","H,,S","22.8",",,W","15.6",",,W","   40",",,W","   40",",,W","8.1",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-26","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","19.4","H,,S","23.9",",,W","15.6",",,W","  100",",,W","   60",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-27","3.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","19.7","H,,S","23.3",",,W","16.1",",,W","  140",",,W","  120",",,W","5.4",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-28","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.9","H,,S","25.0",",,W","17.8",",,W","  190",",,W","  190",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-29","6.5",",,W",,,"10.2",",,W,2400","0.0",",,W","0.0",",,W,2400","18.0","H,,S","20.0",",,W","12.8",",,W","   20",",,W","   20",",,W","13.0",",,W","15.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-09-30","6.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","13.7","H,,S","16.1",",,W","11.1",",,W","   20",",,W","   20",",,W","11.2",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-01","8.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","12.9","H,,S","15.0",",,W","11.1",",,W","   40",",,W","   40",",,W","12.5",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-02","8.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","12.8","H,,S","15.6",",,W","10.6",",,W","   50",",,W","   50",",,W","11.2",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-03","7.6",",,W",,,"0.3",",,W,2400","0.0",",,W","0.0",",,W,2400","11.2","H,,S","12.2",",,W","8.9",",,W","   50",",,W","   60",",,W","11.2",",,W","16.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-04","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","11.1","H,,S","13.9",",,W","10.0",",,W","   50",",,W","   60",",,W","7.6",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-05","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","13.9","H,,S","15.6",",,W","12.8",",,W","   50",",,W","   40",",,W","4.5",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-06","2.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","15.7","H,,S","21.7",",,W","12.8",",,W","  140",",,W","  110",",,W","5.4",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-07","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","16.7","H,,S","21.7",",,W","12.2",",,W","   50",",,W","   50",",,W","6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-08","3.7",",,W",,,"1.3",",,W,2400","0.0",",,W","0.0",",,W,2400","16.5","H,,S","25.0",",,W","10.0",",,W","  220",",,W","  200",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-09","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","15.8","H,,S","17.8",",,W","8.3",",,W","  340",",,W","  350",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-10","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","11.8","H,,S","18.3",",,W","5.6",",,W","  220",",,W","  250",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-11","5.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","16.4","H,,S","26.1",",,W","10.6",",,W","  200",",,W","  200",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-12","6.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","19.5","H,,S","23.9",",,W","11.7",",,W","  280",",,W","  280",",,W","13.9",",,W","18.3",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-13","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","13.2","H,,S","17.2",",,W","8.3",",,W","  290",",,W","  310",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-14","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","11.3","H,,S","17.2",",,W","5.6",",,W","  290",",,W","  290",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-15","5.0",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","12.7","H,,S","20.6",",,W","7.8",",,W","  320",",,W","  280",",,W","14.8",",,W","19.7",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-16","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","9.4","H,,S","12.8",",,W","2.8",",,W","  320",",,W","  280",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-17","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","5.8","H,,S","11.7",",,W","0.6",",,W","  310",",,W","  310",",,W","9.4",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-18","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","7.0","H,,S","15.6",",,W","0.6",",,W","  310",",,W","  310",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-19","8.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","12.7","H,,S","22.8",",,W","8.3",",,W","  210",",,W","  210",",,W","12.5",",,W","17.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-20","4.5",",,W",,,"2.8",",,W,2400","0.0",",,W","0.0",",,W,2400","17.6","H,,S","23.3",",,W","13.9",",,W","  210",",,W","  230",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-21","4.8",",,W",,,"0.3",",,W,2400","0.0",",,W","0.0",",,W,2400","17.1","H,,S","23.9",",,W","11.1",",,W","  230",",,W","  210",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-22","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","15.4","H,,S","16.7",",,W","10.6",",,W","   30",",,W","   60",",,W","5.8",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-23","5.2",",,W",,,"4.1",",,W,2400","0.0",",,W","0.0",",,W,2400","12.8","H,,S","17.8",",,W","11.1",",,W","  130",",,W","  120",",,W","8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-24","6.4",",,W",,,"7.6",",,W,2400","0.0",",,W","0.0",",,W,2400","16.6","H,,S","18.9",",,W","7.8",",,W","  270",",,W","  270",",,W","11.6",",,W","16.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-25","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","10.7","H,,S","16.7",",,W","5.0",",,W","  330",",,W","  330",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-26","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","9.6","H,,S","16.1",",,W","2.8",",,W","  110",",,W","   70",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-27","6.0",",,W",,,"12.4",",,W,2400","0.0",",,W","0.0",",,W,2400","11.8","H,,S","13.3",",,W","10.0",",,W","  110",",,W","  110",",,W","11.6",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-28","6.7",",,W",,,"8.4",",,W,2400","0.0",",,W","0.0",",,W,2400","11.5","H,,S","13.3",",,W","2.8",",,W","  280",",,W","  270",",,W","13.9",",,W","18.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-29","6.9",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","4.8","H,,S","8.3",",,W","2.2",",,W","  270",",,W","  250",",,W","12.5",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-10-30","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","7.5","H,,S","13.3",",,W","2.2",",,W","  180",",,W","  180",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,,,,
