bldg_id,geometry,centroid,closest
258603,"MULTIPOLYGON (((-87.62458191190632 41.87886830667334, -87.62458028827767 41.87884908695063, -87.62455975595641 41.87838106674968, -87.62519510302869 41.87837263714547, -87.62520095292639 41.87884056670607, -87.62520072571026 41.87886114712916, -87.62498586679538 41.87886531054058, -87.6249785232632 41.87886526524454, -87.62497873539819 41.87884605685061, -87.62474928040943 41.87884189705763, -87.6247490075761 41.8788665935629, -87.62458191190632 41.87886830667334)))",POINT (-87.62488491204309 41.87861619706482),POINT (-87.625366 41.878914)
371392,"MULTIPOLYGON (((-87.6278419695238 41.86707851693458, -87.62784317150052 41.867136153546, -87.6276485580901 41.86713907424981, -87.62764735628821 41.86708143763773, -87.6278419695238 41.86707851693458)))",POINT (-87.62774526385131 41.86710879559634),POINT (-87.627533 41.867016)
353759,"MULTIPOLYGON (((-87.62718468280188 41.88460059659294, -87.62719248898175 41.88505893276155, -87.62645058421504 41.8850667174398, -87.6264427833385 41.88460838126209, -87.62718468280188 41.88460059659294)))",POINT (-87.62681763484522 41.88483365728703),POINT (-87.626587 41.884857)
815101,"MULTIPOLYGON (((-87.62724729136399 41.88091546521705, -87.62755762607651 41.88091188439805, -87.62755662957836 41.8810024382723, -87.62725551946846 41.88100195944134, -87.62725184757826 41.88100193686502, -87.62724729136399 41.88091546521705)))",POINT (-87.62740451520527 41.88095779428934),POINT (-87.627686 41.880604)
352799,"MULTIPOLYGON (((-87.63328554810609 41.88584541529571, -87.63328618591341 41.88595518880044, -87.63332290769931 41.88595541265047, -87.6333235455691 41.88606518615339, -87.63336028239527 41.88606403796307, -87.63336188775521 41.88625340032894, -87.63281099849092 41.8862555296279, -87.63268797994753 41.88625477913136, -87.63268758303128 41.88612305317812, -87.63272246881472 41.88612326601846, -87.6327218469654 41.88601212049244, -87.63275856877947 41.88601234452317, -87.63275793187621 41.88590257102348, -87.6328148505914 41.8859029182475, -87.63290483387183 41.88590209499914, -87.63290514859143 41.88587328239454, -87.63305205052143 41.88587280618135, -87.63305233520762 41.88584673763338, -87.63328554810609 41.88584541529571)))",POINT (-87.63303588058506 41.8860714934688),POINT (-87.63342299999999 41.885662)
814521,"MULTIPOLYGON (((-87.63346249980704 41.88275510616402, -87.63343312384339 41.88275492713169, -87.63343484925882 41.882933313369, -87.6333999652053 41.88293310075814, -87.6334054823382 41.88310053313355, -87.63326957284629 41.88310382106177, -87.63326407104556 41.88293501665301, -87.63325172577704 41.8825521196483, -87.63346296965655 41.88254380239628, -87.63346249980704 41.88275510616402)))",POINT (-87.63334979328428 41.88279932176399),POINT (-87.633392 41.883114)
362254,"MULTIPOLYGON (((-87.63696958787759 41.87665813511852, -87.63703567756372 41.87665853584824, -87.63703520097276 41.87670244087882, -87.63696911124143 41.87670204014849, -87.63696958787759 41.87665813511852)))",POINT (-87.63700239441388 41.87668028800101),POINT (-87.63674899999999 41.876305)
814954,"MULTIPOLYGON (((-87.63013806320588 41.87246858033032, -87.63013858956221 41.87242055923831, -87.63021389840139 41.87241690396749, -87.63021233336954 41.87239219616633, -87.63047306288856 41.8723883036831, -87.63047408688456 41.87246240460831, -87.63013806320588 41.87246858033032)))",POINT (-87.63031650277757 41.87243006074375),POINT (-87.629852 41.872101)
369017,"MULTIPOLYGON (((-87.63583943187547 41.8701693664277, -87.63590551486165 41.87016976775752, -87.63590670918903 41.87022877634253, -87.6358406112264 41.87022974704634, -87.63583943187547 41.8701693664277)))",POINT (-87.63587294028167 41.87019941811894),POINT (-87.635559 41.870373)
357601,"MULTIPOLYGON (((-87.63128807979899 41.88078381697409, -87.63217134727319 41.8807727477834, -87.63217639609987 41.8809827131772, -87.63197436697183 41.88098834010714, -87.63197444199173 41.88098147995866, -87.63197326622101 41.88092109943915, -87.6317731182437 41.88092262114009, -87.63177432384248 41.88098025760094, -87.63177417375987 41.88099397789728, -87.63160707259449 41.88099570118841, -87.63160722271286 41.88098198089257, -87.63132259098492 41.88098572978088, -87.63132084514645 41.88097748638074, -87.63132104037976 41.8809596499972, -87.63128799336096 41.88095944797606, -87.63128807979899 41.88078381697409)))",POINT (-87.63172678175881 41.8808768823846),POINT (-87.632233 41.880577)
368701,"MULTIPOLYGON (((-87.62608039639315 41.87034843067757, -87.62669181560776 41.87033847317468, -87.62669239700584 41.87045236301545, -87.62608285772195 41.87045821572605, -87.62608039639315 41.87034843067757)))",POINT (-87.62638872209186 41.87039931707056),POINT (-87.626434 41.870422)
814693,"MULTIPOLYGON (((-87.62752839342443 41.87989770708239, -87.62701433765608 41.87989454654318, -87.62701544064716 41.87979438846236, -87.627525899284 41.87979066628017, -87.62752839342443 41.87989770708239)))",POINT (-87.62727385497888 41.87984438538181),POINT (-87.627655 41.879757)
814867,"MULTIPOLYGON (((-87.62910006885097 41.87621634787516, -87.62885033858197 41.87622030468886, -87.62884325657835 41.87586213730035, -87.62908746299398 41.87585951874814, -87.62910006885097 41.87621634787516)))",POINT (-87.62897022743297 41.87604024865778),POINT (-87.628784 41.87635)
814750,"MULTIPOLYGON (((-87.62629531124301 41.87899824295569, -87.62629382321771 41.87896667499719, -87.62628856685423 41.87877728984867, -87.62690917026346 41.87877424847895, -87.62691254723953 41.87896773840615, -87.6269122601267 41.87899380695108, -87.62683146596522 41.87899468205123, -87.62629531124301 41.87899824295569)))",POINT (-87.62660107769662 41.87888589031258),POINT (-87.626526 41.878914)
880592,"MULTIPOLYGON (((-87.6275639476607 41.88118900382324, -87.62725752115955 41.88118978297447, -87.62725791923806 41.88115727258308, -87.62725260633997 41.88100194153022, -87.62725551946846 41.88100195944134, -87.62755662957836 41.8810024382723, -87.62755659938136 41.88100518232908, -87.62756247098562 41.88115204288255, -87.6275639476607 41.88118900382324)))",POINT (-87.62740778659141 41.88109588485843),POINT (-87.627686 41.881451)
360584,"MULTIPOLYGON (((-87.63442381760899 41.87777467098064, -87.63443033582324 41.87801894838982, -87.633872099 41.87802789878361, -87.63386556794993 41.87778499339029, -87.63400882452747 41.87778037735486, -87.63442381760899 41.87777467098064)))",POINT (-87.6341480206904 41.87790113273571),POINT (-87.634491 41.87801)
814791,"MULTIPOLYGON (((-87.62588239983896 41.87781567533876, -87.62589316736462 41.87817112122458, -87.62527432995337 41.87818102860957, -87.62526540171044 41.87782559401199, -87.62588239983896 41.87781567533876)))",POINT (-87.62557883306553 41.87799844281371),POINT (-87.625366 41.878067)
824181,"MULTIPOLYGON (((-87.63012019813162 41.87443335114057, -87.62987780282572 41.87443872723754, -87.62987458267227 41.87439754382842, -87.62981267851985 41.87435051244535, -87.62975205343656 41.87435425740949, -87.62974718128825 41.87416240478668, -87.63011253473182 41.87416107504238, -87.63012019813162 41.87443335114057)))",POINT (-87.62994558323076 41.87428928827605),POINT (-87.62988299999998 41.874649)
880166,"MULTIPOLYGON (((-87.63559369660479 41.88457314682216, -87.63559628936233 41.88476452622876, -87.63552463583943 41.88476409085018, -87.6355247108213 41.88458845987291, -87.63554323555637 41.88457347910992, -87.63559369660479 41.88457314682216)))",POINT (-87.63556016605224 41.88467038646403),POINT (-87.63568100000001 41.8848)
880224,"MULTIPOLYGON (((-87.62466076355325 41.88122120094306, -87.6252199655621 41.88121424159645, -87.6252225137508 41.88137775196181, -87.62466065091016 41.88137977455833, -87.62466076355325 41.88122120094306)))",POINT (-87.6249424119445 41.88129829355107),POINT (-87.62539699999998 41.881466)
366904,"MULTIPOLYGON (((-87.62842365130776 41.87110927271641, -87.62843603841851 41.8716527096458, -87.62827997563478 41.87165449588699, -87.62826873191877 41.87117418364506, -87.62822651164109 41.87117392443191, -87.62822771398952 41.87123156100163, -87.62795046811333 41.87123534694992, -87.62794926601397 41.87117771037926, -87.62788683834441 41.87117869904633, -87.62789284857514 41.87146688189496, -87.62795894787011 41.87146591577652, -87.62797179870141 41.87196681974198, -87.62848222519523 41.87196034876409, -87.62848587817108 41.87212914235313, -87.62775328638335 41.87213836497545, -87.62772897122387 41.87117772921005, -87.6277932345579 41.87117675190623, -87.62779021202599 41.87111773202619, -87.62842365130776 41.87110927271641)))",POINT (-87.62805308627912 41.8716434139354),POINT (-87.62756299999999 41.871262)
885529,"MULTIPOLYGON (((-87.62998986297805 41.86710422803145, -87.63007736214205 41.86710311517384, -87.63007621602499 41.86715940492453, -87.62999804710462 41.8671603926866, -87.62998986297805 41.86710422803145)))",POINT (-87.63003533986289 41.86713125739386),POINT (-87.62982199999998 41.867004)
354486,"MULTIPOLYGON (((-87.63668571033018 41.88386279632379, -87.63670246653707 41.88434862871425, -87.63630394048612 41.88435581532487, -87.63629698233611 41.88415132710746, -87.63625473852952 41.88415244281164, -87.6362520209553 41.8840646105891, -87.63629793677666 41.88406351717401, -87.63629088918599 41.88386726112786, -87.63635700120297 41.88386629027364, -87.63635688190907 41.88387726651591, -87.63659564048031 41.88387185473928, -87.63659571501344 41.88386499458751, -87.63668571033018 41.88386279632379)))",POINT (-87.6364914970284 41.8841119902462),POINT (-87.636841 41.883942)
355586,"MULTIPOLYGON (((-87.63074490645153 41.88259992772304, -87.63074683920227 41.88309390305263, -87.6304530481215 41.88309484949057, -87.63045315196652 41.88291784654298, -87.63054680306526 41.882917047585, -87.63054498043546 41.88274826556708, -87.63044398559774 41.88274901957556, -87.63044193767323 41.88260081798606, -87.63074490645153 41.88259992772304)))",POINT (-87.63060974587297 41.88284734355581),POINT (-87.63110400000002 41.883129)
814685,"MULTIPOLYGON (((-87.63428930767594 41.88000903885586, -87.63392937771313 41.8800150800819, -87.63391128607631 41.87948533092877, -87.63435202276058 41.87947703737503, -87.63434623613222 41.88000801325088, -87.63428930767594 41.88000903885586)))",POINT (-87.63413475890204 41.87974391711253),POINT (-87.634491 41.879715)
885556,"MULTIPOLYGON (((-87.62960748065294 41.86697847155274, -87.62969883321085 41.86697878902294, -87.62969875527403 41.86702343083224, -87.62966171925285 41.86702381922569, -87.62966180952934 41.86701558703153, -87.62960856365314 41.86701663289925, -87.62960748065294 41.86697847155274)))",POINT (-87.62965529778617 41.86699903450388),POINT (-87.62982199999998 41.867004)
814962,"MULTIPOLYGON (((-87.62518888899967 41.87145161273936, -87.6253872323103 41.87144460284934, -87.62574092612971 41.87143974407092, -87.62575096178139 41.87175557221944, -87.62508812994342 41.8717652076356, -87.62508035721797 41.87147152531134, -87.62518869212668 41.871469449129, -87.62518888899967 41.87145161273936)))",POINT (-87.62541849530361 41.87160441348435),POINT (-87.62530500000003 41.871277)
892336,"MULTIPOLYGON (((-87.63260307092727 41.88332316736473, -87.63293107387112 41.88331999822489, -87.63293504924287 41.88346273053663, -87.63280494497455 41.8834650392364, -87.63280785358801 41.88357881007772, -87.63260857107792 41.88357966208847, -87.63260307092727 41.88332316736473)))",POINT (-87.63274873954261 41.8834351949308),POINT (-87.63226299999999 41.883118)
354924,"MULTIPOLYGON (((-87.63438613666786 41.88375963544383, -87.63422089425501 41.88375862959868, -87.63422026604428 41.88381625484522, -87.63407521980295 41.883815371739, -87.63407572846015 41.88376872273138, -87.63402248367774 41.88376839850772, -87.63402583081974 41.88362983469425, -87.63420759710172 41.88363094141683, -87.63420900311098 41.8835019706223, -87.63401438505934 41.88350078564106, -87.63401822592644 41.88331694484042, -87.63438174177271 41.88332053003845, -87.6343854969482 41.88364986188926, -87.63438613666786 41.88375963544383)))",POINT (-87.63421280236264 41.88354873408309),POINT (-87.634552 41.883957)
357894,"MULTIPOLYGON (((-87.6300579543266 41.88061300784295, -87.62975311386147 41.88061800120486, -87.62972190296489 41.88061780998252, -87.62969073722654 41.88061350266437, -87.62966330357496 41.88060372972056, -87.62963773597372 41.88059122396201, -87.62961404947916 41.88057461336088, -87.62959773683936 41.88055530369935, -87.62958512618442 41.88053327247895, -87.62957802333398 41.88051127500997, -87.62957626267715 41.88050440361355, -87.6295672351672 41.88015582945458, -87.63004650106105 41.88015053278871, -87.6300579543266 41.88061300784295)))",POINT (-87.62981655033646 41.88038080080765),POINT (-87.62994399999999 41.880581)
370936,"MULTIPOLYGON (((-87.62631315076457 41.86771813007198, -87.62631351987729 41.86785122839748, -87.62601981381874 41.867850792001, -87.62601926382328 41.8677341580526, -87.62610371493494 41.86773330602056, -87.62611673023454 41.86771829280283, -87.62614244325994 41.867717079017, -87.62615517124014 41.86772813438673, -87.62619553854628 41.86772975507305, -87.62619568975194 41.86771603476137, -87.6262580838266 41.86771779104971, -87.62625982867604 41.86772603453799, -87.62630388223202 41.86772630575729, -87.62630395782327 41.8677194456013, -87.62630397294151 41.8677180735701, -87.62631315076457 41.86771813007198)))",POINT (-87.62616931120071 41.86778809706344),POINT (-87.62640400000002 41.86787)
814564,"MULTIPOLYGON (((-87.62538487046321 41.88230493457171, -87.62535182279346 41.88230473083713, -87.62535138027492 41.8821784929941, -87.62598297191221 41.88218101290789, -87.62598523652315 41.88230863409434, -87.62538487046321 41.88230493457171)))",POINT (-87.62566842380016 41.88224325085336),POINT (-87.62539699999998 41.882305)
369039,"MULTIPOLYGON (((-87.63672958259376 41.87018711834114, -87.63673107561154 41.87021868624988, -87.63666130638485 41.8702196351575, -87.63665979850329 41.87018943928176, -87.63672958259376 41.87018711834114)))",POINT (-87.63669569860694 41.87020371070948),POINT (-87.63668800000001 41.870373)
360907,"MULTIPOLYGON (((-87.62587215244659 41.87708015483922, -87.625879953877 41.87770451839785, -87.6254025571516 41.87770843710344, -87.62539477551141 41.87708270151987, -87.62587215244659 41.87708015483922)))",POINT (-87.62563727248811 41.87739395758138),POINT (-87.625366 41.877224)
370558,"MULTIPOLYGON (((-87.63562247814082 41.86834312336808, -87.63567221925527 41.86866450265556, -87.63532494845404 41.86869395137969, -87.63527520906025 41.86837257195647, -87.63562247814082 41.86834312336808)))",POINT (-87.63547371374902 41.86851853747246),POINT (-87.63552900000001 41.868675)
370645,"MULTIPOLYGON (((-87.6289501424105 41.86846842041445, -87.62894964536187 41.86851369746377, -87.6286742468394 41.86851749650985, -87.62867290849529 41.86847220820052, -87.6289501424105 41.86846842041445)))",POINT (-87.62881171700772 41.86849293084092),POINT (-87.628693 41.86871)
371489,"MULTIPOLYGON (((-87.62789779012293 41.86701025360158, -87.62797304746853 41.86701071584464, -87.62797429480914 41.86706423636071, -87.62789903740075 41.86706377411799, -87.62789779012293 41.86701025360158)))",POINT (-87.62793604245033 41.86703724498494),POINT (-87.627533 41.867016)
367029,"MULTIPOLYGON (((-87.63037333915359 41.87143681178349, -87.63038566600351 41.87181970968816, -87.63030668650677 41.87182334260277, -87.6303105848381 41.87197018367264, -87.63034916435095 41.87196767558749, -87.63034650178987 41.87204312607593, -87.62969835282662 41.8720528779769, -87.62969280078464 41.87188956127743, -87.63024367181657 41.87187784177026, -87.63024058686032 41.87182431006991, -87.6301653087942 41.87182522130123, -87.63015850531501 41.87144098507096, -87.63037333915359 41.87143681178349)))",POINT (-87.63013014019116 41.87181823686495),POINT (-87.629852 41.872101)
365091,"MULTIPOLYGON (((-87.62775757443119 41.8735846090761, -87.62814727385469 41.87357273259643, -87.62816246234392 41.87392793126929, -87.62816328119963 41.87415406214177, -87.62808982407107 41.8741560808873, -87.62807653448864 41.87392877573325, -87.62776660676047 41.8739318116619, -87.62775757443119 41.8735846090761)))",POINT (-87.62797819995113 41.87378758896256),POINT (-87.62759399999999 41.87381)
814699,"MULTIPOLYGON (((-87.627525899284 41.87979066628017, -87.62701544064716 41.87979438846236, -87.62698973790103 41.87979423037556, -87.62698640601268 41.87959662439059, -87.627522580842 41.87959168826925, -87.627525899284 41.87979066628017)))",POINT (-87.62725639925529 41.87969338145021),POINT (-87.627655 41.879757)
354372,"MULTIPOLYGON (((-87.62603389483644 41.88372359018852, -87.62605415659958 41.88438370489788, -87.62546279985987 41.88439378244498, -87.62544069301603 41.88373502838861, -87.62603389483644 41.88372359018852)))",POINT (-87.62574797972586 41.88405884953313),POINT (-87.625427 41.884007)
814925,"MULTIPOLYGON (((-87.62514538798474 41.87356304195557, -87.62513609723916 41.87324053578263, -87.62544642513306 41.87323421632009, -87.62545755316997 41.87355673379555, -87.62528127753885 41.8735597634847, -87.62514538798474 41.87356304195557)))",POINT (-87.62529637615765 41.87339865703688),POINT (-87.62530500000003 41.872982)
370699,"MULTIPOLYGON (((-87.62838318595618 41.86777476316896, -87.6283954669511 41.8683278046311, -87.62816964502889 41.86833053464395, -87.62816103309318 41.86794491485458, -87.62765063853701 41.8679513846543, -87.62764697275625 41.86778396296668, -87.62838318595618 41.86777476316896)))",POINT (-87.62812513362559 41.86797622232397),POINT (-87.62866200000001 41.867863)
353623,"MULTIPOLYGON (((-87.63386303627689 41.88525617823826, -87.63386440840672 41.88529872232743, -87.63383868845045 41.88529993778603, -87.63383731633765 41.88525739369669, -87.63386303627689 41.88525617823826)))",POINT (-87.63385086236804 41.88527805801445),POINT (-87.63342299999999 41.885662)
362178,"MULTIPOLYGON (((-87.6338260292806 41.8766966596017, -87.63419880634819 41.87668932475744, -87.63420190974182 41.87674148430183, -87.63382913237122 41.8767488191538, -87.6338260292806 41.8766966596017)))",POINT (-87.63401396943465 41.87671907195725),POINT (-87.63446 41.87632)
814590,"MULTIPOLYGON (((-87.62561186531727 41.88170122840084, -87.62535848708441 41.88170103873929, -87.62535831716527 41.88155010438619, -87.62597163380757 41.88154427896145, -87.62597356547116 41.88170208477245, -87.62561186531727 41.88170122840084)))",POINT (-87.62566779716005 41.88162434342491),POINT (-87.62539699999998 41.881466)
353065,"MULTIPOLYGON (((-87.63155971768612 41.88582664894228, -87.63140729260354 41.88582846160718, -87.63122178794167 41.88583281606715, -87.63122184803217 41.88582732795391, -87.63082519361262 41.88583039061519, -87.6308237783998 41.88579196259354, -87.63086233615653 41.88579219846177, -87.63086153716381 41.88569751728276, -87.63083581699975 41.88569873206705, -87.63083443184404 41.88565755998815, -87.6319619651179 41.885647986517, -87.63196371642204 41.88582362859925, -87.63161480023435 41.88582698554018, -87.63155971768612 41.88582664894228)))",POINT (-87.63140687462837 41.88574036175065),POINT (-87.631134 41.885677)
356863,"MULTIPOLYGON (((-87.6306004816237 41.88136962357622, -87.63060581468967 41.88188831799782, -87.62960141782953 41.88189314441958, -87.62959607783276 41.88137582204281, -87.6306004816237 41.88136962357622)))",POINT (-87.63010116966151 41.88163172488716),POINT (-87.62994399999999 41.881439)
868404,"MULTIPOLYGON (((-87.63136976810711 41.87650741249272, -87.63165949623449 41.87650588998903, -87.6316679156849 41.87677679838158, -87.6312988245998 41.87678277541877, -87.63129079789779 41.87650967400697, -87.63136976810711 41.87650741249272)))",POINT (-87.63147890866544 41.87664345404746),POINT (-87.63104200000002 41.876339)
843349,"MULTIPOLYGON (((-87.62672151296809 41.86797530961189, -87.62661943098048 41.86797687687947, -87.62660225842123 41.86790267649579, -87.62659446019715 41.867810696182, -87.62658071425261 41.8676920600531, -87.62657003219763 41.86756191693138, -87.62656258164381 41.86743837988982, -87.62656124970852 41.86729265208521, -87.6265543428627 41.86681977549762, -87.62669827329954 41.86681846578315, -87.62672151296809 41.86797530961189)))",POINT (-87.62663953034809 41.86737724422991),POINT (-87.62640400000002 41.867023)
814577,"MULTIPOLYGON (((-87.63183623118584 41.88186702608658, -87.63167647163243 41.88186879432123, -87.63168054419842 41.88166437315548, -87.63182928744754 41.88166253762078, -87.63183434512489 41.88170373215065, -87.63183623118584 41.88186702608658)))",POINT (-87.63175656449638 41.88176663594885),POINT (-87.632233 41.881424)
355046,"MULTIPOLYGON (((-87.62603268439237 41.88333390050204, -87.62603348126878 41.88359460831415, -87.62544038665776 41.88359644233158, -87.6254377561815 41.88333572321631, -87.62603268439237 41.88333390050204)))",POINT (-87.6257360734667 41.88346510154061),POINT (-87.625427 41.883163)
355623,"MULTIPOLYGON (((-87.6358200719997 41.88309327048006, -87.63582063855766 41.88287236244361, -87.63584817858802 41.88287252971449, -87.6358474611549 41.88260084539152, -87.6363432392868 41.88259836700307, -87.63634337915369 41.8830923314222, -87.6358200719997 41.88309327048006)))",POINT (-87.63608936233625 41.88284950228726),POINT (-87.63568100000001 41.883095)
368218,"MULTIPOLYGON (((-87.62785171906367 41.87069961219023, -87.62789761032691 41.87069989409009, -87.62790484732993 41.87070954340908, -87.62792136818736 41.87070964488753, -87.62793612881869 41.87070287493376, -87.62801142066259 41.87070059312265, -87.62803517854093 41.87071034389668, -87.62810676892667 41.87071078353819, -87.62811785823752 41.87070399101629, -87.62813255852426 41.87070270916119, -87.62814531759658 41.87071102024976, -87.62817283728121 41.87071256135257, -87.6281930596013 41.87070994127227, -87.62846846754934 41.87070614345394, -87.62848303217109 41.87071720983407, -87.62849028106949 41.87089288614682, -87.62847177377083 41.87090649379418, -87.62819636496265 41.8709102916137, -87.62817997977093 41.8708978418955, -87.6281669944559 41.87091011127556, -87.6281486529698 41.87090862652943, -87.62813936912193 41.8709181743876, -87.62811001369323 41.8709166220039, -87.62810091081668 41.8709097054873, -87.6280403190658 41.87091070551227, -87.62802921462774 41.87091887005705, -87.62800535108866 41.87091872349814, -87.62799806879615 41.87091319027834, -87.62796871337366 41.87091163785855, -87.62795577326958 41.87091979112161, -87.62793741670106 41.87091967837267, -87.62792831384287 41.87091276184254, -87.62790077899331 41.87091259271148, -87.6278896896234 41.87091938521174, -87.62786949739845 41.87091926117613, -87.62785854380441 41.87091370539527, -87.62779244507779 41.87091467146038, -87.62778135569617 41.87092146395006, -87.62776117855982 41.87091996786455, -87.62775204554285 41.87091579538232, -87.62773186840903 41.87091429929166, -87.62772092991756 41.87090737146692, -87.6277210959035 41.87089227912749, -87.6277102026865 41.87088123520915, -87.62771039885448 41.87086339880797, -87.62772150332296 41.87085523429418, -87.62771506608658 41.87077286732748, -87.62770961948813 41.87076734536812, -87.62770617453144 41.87074674234746, -87.62772671375811 41.87071530970069, -87.62774874156916 41.87071544503893, -87.62776166656901 41.87070866382971, -87.62778185872722 41.87070878788376, -87.62779645340576 41.87071711028822, -87.62783504733818 41.87071323101117, -87.62785171906367 41.87069961219023)))",POINT (-87.62809777434173 41.87080998100303),POINT (-87.62756299999999 41.870419)
814933,"MULTIPOLYGON (((-87.6290194633485 41.87335772198292, -87.62875874491444 41.87336023910382, -87.6287386380607 41.87268365905445, -87.62899938387132 41.87267839789623, -87.6290194633485 41.87335772198292)))",POINT (-87.6288791447426 41.87301997965444),POINT (-87.62872299999999 41.872955)
358051,"MULTIPOLYGON (((-87.63783611258104 41.88004841151644, -87.6378498596623 41.88047385249435, -87.63713200948887 41.88046950285634, -87.63713102926306 41.88005237192787, -87.63783611258104 41.88004841151644)))",POINT (-87.63748843264845 41.88026165783165),POINT (-87.637939 41.880543)
814923,"MULTIPOLYGON (((-87.62616038122603 41.87358438989082, -87.62615942271086 41.87350480086063, -87.626765425264 41.87348932117088, -87.62676823537473 41.87356754946638, -87.62616038122603 41.87358438989082)))",POINT (-87.62646252658723 41.87353655811421),POINT (-87.626465 41.873814)
814769,"MULTIPOLYGON (((-87.63467438365909 41.87820018136431, -87.63507282674789 41.8781971162062, -87.63507895782688 41.87864583738929, -87.63468418371161 41.87864892488507, -87.63467435376957 41.87820292542662, -87.63467438365909 41.87820018136431)))",POINT (-87.63487755547233 41.87842266099508),POINT (-87.634491 41.87801)
814819,"MULTIPOLYGON (((-87.63018291794828 41.877588244673, -87.62981747876859 41.87759561142254, -87.62979292089726 41.87698898299748, -87.63016020749342 41.87698025550963, -87.63018291794828 41.877588244673)))",POINT (-87.62998843737905 41.87728800990266),POINT (-87.629913 41.87719)
844182,"MULTIPOLYGON (((-87.6277021584809 41.88506398658006, -87.62720935959375 41.88506095746678, -87.62720232095005 41.88459960735413, -87.62767482011346 41.88461156774998, -87.6277021584809 41.88506398658006)))",POINT (-87.62744641159165 41.88483564593866),POINT (-87.62771600000001 41.88485)
814823,"MULTIPOLYGON (((-87.62487171934109 41.87739780823748, -87.62477880760053 41.87739888156602, -87.62462383533746 41.87740039511883, -87.62462597133187 41.87737324028621, -87.62462598952298 41.87737159385213, -87.62462601984147 41.87736884979535, -87.62453973535908 41.87736831728227, -87.62453184353092 41.87708561144778, -87.62515434209452 41.87707573062337, -87.62515604159657 41.87708809020177, -87.62517625089872 41.87708684270063, -87.62517606913066 41.87710330704405, -87.62519442745766 41.87710342024785, -87.62519955934516 41.87730378170411, -87.62501225837676 41.87730674297726, -87.62501096797348 41.87725733862717, -87.62486772722571 41.87726057141391, -87.62486912359678 41.8773003715654, -87.62490584036125 41.87730059806903, -87.62490870891924 41.87737333822826, -87.62487197695911 41.87737448375368, -87.62487171934109 41.87739780823748)))",POINT (-87.62483927749233 41.87721794249281),POINT (-87.625366 41.877224)
361281,"MULTIPOLYGON (((-87.63498752235786 41.87692601231369, -87.63500217913561 41.87692884568506, -87.63501679110438 41.87693579514922, -87.6350258507706 41.87694682721724, -87.63502940294269 41.87695782579571, -87.63504193609894 41.87749302970676, -87.63448924133887 41.87749927256267, -87.63447707155458 41.87693113987345, -87.63498752235786 41.87692601231369)))",POINT (-87.63475888761539 41.87721266221225),POINT (-87.63446 41.877167)
357247,"MULTIPOLYGON (((-87.63134715290913 41.88109016114328, -87.63135932144991 41.88148815068428, -87.63100672687624 41.88149422757316, -87.63099457554844 41.88109486598255, -87.63134715290913 41.88109016114328)))",POINT (-87.63117684331283 41.88129185845344),POINT (-87.63110400000002 41.881428)
352484,"MULTIPOLYGON (((-87.62567455285102 41.88633663743823, -87.62568876509741 41.88671268584636, -87.62542796204011 41.88671793903372, -87.62541375132295 41.8863418906054, -87.62567455285102 41.88633663743823)))",POINT (-87.62555125783544 41.88652728841463),POINT (-87.62545799999999 41.886547)
814527,"MULTIPOLYGON (((-87.6358200719997 41.88309327048006, -87.63548587370903 41.88309535648095, -87.63548451583708 41.88288266947961, -87.63578197805093 41.88288173246577, -87.63578208251555 41.88287212825329, -87.63582063855766 41.88287236244361, -87.6358200719997 41.88309327048006)))",POINT (-87.6356533887939 41.88298756139694),POINT (-87.63568100000001 41.883095)
356896,"MULTIPOLYGON (((-87.63145387954437 41.88173982682093, -87.63147223922324 41.88173993903125, -87.63147445469529 41.88187304831982, -87.63100987876189 41.88187706864449, -87.63100951524706 41.88174259855349, -87.63145387954437 41.88173982682093)))",POINT (-87.63124119070432 41.88180815658013),POINT (-87.63110400000002 41.881428)
886002,"MULTIPOLYGON (((-87.63078496085579 41.87320173190234, -87.6307641098126 41.87227854059746, -87.63094650907921 41.87227194240189, -87.63093977026352 41.87225904503406, -87.63106703162272 41.8722611086032, -87.63109536329334 41.87265853405834, -87.63113313147345 41.87266519253602, -87.6311478902618 41.87320266625289, -87.63078496085579 41.87320173190234)))",POINT (-87.63094690407937 41.87275268981813),POINT (-87.631012 41.872948)
357404,"MULTIPOLYGON (((-87.63217602110812 41.88101701392092, -87.63218075496482 41.88125579192941, -87.63141868385441 41.88126485777393, -87.63141357743521 41.88106038049388, -87.63201406765226 41.88105170014532, -87.63201442772794 41.88101877143271, -87.63217602110812 41.88101701392092)))",POINT (-87.63180772058384 41.88115353643254),POINT (-87.632233 41.881424)
814732,"MULTIPOLYGON (((-87.62556423844796 41.87919544148674, -87.62531082467942 41.87919936788067, -87.62530763755434 41.87915544034189, -87.62521215605113 41.87915622374909, -87.62460071328741 41.87916068459759, -87.62459937770134 41.87911539634482, -87.62458191190632 41.87886830667334, -87.6247490075761 41.8788665935629, -87.62474928040943 41.87884189705763, -87.62497873539819 41.87884605685061, -87.6249785232632 41.87886526524454, -87.62498586679538 41.87886531054058, -87.62520072571026 41.87886114712916, -87.62520095292639 41.87884056670607, -87.62529646425101 41.87883703924806, -87.62529679745595 41.87880685462677, -87.62527107996885 41.87880806818659, -87.62526810493432 41.87874493224861, -87.62555090612388 41.87873981494852, -87.62556423844796 41.87919544148674)))",POINT (-87.62511832330009 41.87899203020643),POINT (-87.625366 41.878914)
