id,geometry,centroid,closest
9758,"POLYGON ((-87.637837 41.882029, -87.637114 41.882025, -87.63710500000001 41.882983, -87.63717699999999 41.882984, -87.637176 41.883098, -87.637826 41.883101, -87.637837 41.882029))",POINT (-87.6374737377527 41.88255791966235),POINT (-87.637939 41.88224)
1621,"POLYGON ((-87.633506 41.875274, -87.633505 41.875132, -87.633161 41.875133, -87.633162 41.875275, -87.633506 41.875274))",POINT (-87.63333349999999 41.8752035),POINT (-87.633301 41.875481)
8291,"POLYGON ((-87.628117 41.866912, -87.62805299999999 41.866912, -87.62805299999999 41.866956, -87.628117 41.866956, -87.628117 41.866912))",POINT (-87.62808499999998 41.86693400000001),POINT (-87.627533 41.867016)
2185,"POLYGON ((-87.62695600000001 41.867164, -87.62695600000001 41.867254, -87.627229 41.867254, -87.627229 41.867164, -87.62695600000001 41.867164))",POINT (-87.6270925 41.86720900000001),POINT (-87.627533 41.867016)
9474,"POLYGON ((-87.62722599999999 41.866595, -87.62722100000001 41.866324, -87.62712999999999 41.866324, -87.627121 41.865823, -87.626834 41.865826, -87.626835 41.86588, -87.626683 41.865881, -87.62669200000001 41.866449, -87.626783 41.866448, -87.626784 41.866496, -87.62666900000001 41.866497, -87.626673 41.86672, -87.626699 41.86672, -87.626698 41.866608, -87.62696 41.866606, -87.62696 41.866598, -87.62722599999999 41.866595))",POINT (-87.62692817193265 41.86624251148319),POINT (-87.626373 41.866177)
8321,"POLYGON ((-87.625389 41.867176, -87.625518 41.867176, -87.625518 41.86685, -87.625389 41.86685, -87.625389 41.867176))",POINT (-87.62545349999999 41.867013),POINT (-87.625244 41.867039)
8089,"POLYGON ((-87.629611 41.875441, -87.629603 41.874636, -87.629361 41.874638, -87.629369 41.875443, -87.629611 41.875441))",POINT (-87.629486 41.8750395),POINT (-87.62988299999998 41.874649)
8689,"POLYGON ((-87.6298 41.876439, -87.63043399999999 41.876438, -87.63043399999999 41.876395, -87.630494 41.876395, -87.630492 41.875808, -87.62979799999999 41.875809, -87.6298 41.876439))",POINT (-87.63014414012339 41.87612174801778),POINT (-87.629913 41.876343)
3409,"POLYGON ((-87.626124 41.886339, -87.625416 41.886341, -87.625418 41.886725, -87.626126 41.886723, -87.626124 41.886339))",POINT (-87.62577099999999 41.886532),POINT (-87.62545799999999 41.886547)
2389,"POLYGON ((-87.622834 41.884085, -87.62307800000001 41.884085, -87.623075 41.883454, -87.62283100000001 41.883454, -87.622834 41.884085))",POINT (-87.62295450000001 41.88376950000001),POINT (-87.623138 41.884022)
5891,"POLYGON ((-87.62763699999999 41.86702, -87.62763699999999 41.867078, -87.627838 41.867078, -87.627838 41.86702, -87.62763699999999 41.86702))",POINT (-87.62773749999999 41.86704899999999),POINT (-87.627533 41.867016)
7934,"POLYGON ((-87.624302 41.886902, -87.624067 41.886903, -87.624078 41.888075, -87.624313 41.888074, -87.624302 41.886902))",POINT (-87.62419 41.8874885),POINT (-87.624329 41.887413)
5202,"POLYGON ((-87.62484499999999 41.869762, -87.624841 41.869394, -87.62437300000001 41.869397, -87.624377 41.869765, -87.62484499999999 41.869762))",POINT (-87.62460899999998 41.86957949999999),POINT (-87.624146 41.869583)
2840,"POLYGON ((-87.62642200000001 41.867605, -87.62642200000001 41.867687, -87.626473 41.867687, -87.626473 41.867605, -87.62642200000001 41.867605))",POINT (-87.6264475 41.86764599999999),POINT (-87.62640400000002 41.86787)
6923,"POLYGON ((-87.62942099999999 41.888357, -87.62935299999999 41.887865, -87.6293 41.887869, -87.62929200000001 41.887818, -87.629223 41.887823, -87.62922 41.887799, -87.62894900000001 41.88782, -87.628958 41.887881, -87.628907 41.887885, -87.62894300000001 41.888139, -87.62878000000001 41.888152, -87.628815 41.888404, -87.62942099999999 41.888357))",POINT (-87.62911905063113 41.88812452029752),POINT (-87.62887600000001 41.888237)
2704,"POLYGON ((-87.635093 41.879284, -87.635087 41.878768, -87.63390800000001 41.878776, -87.633915 41.879292, -87.635093 41.879284))",POINT (-87.63450074824853 41.87902996352482),POINT (-87.634491 41.878868)
6133,"POLYGON ((-87.63103099999999 41.882086, -87.63103599999999 41.882513, -87.63132299999999 41.882512, -87.63132299999999 41.882566, -87.632211 41.882561, -87.632206 41.882079, -87.63103099999999 41.882086))",POINT (-87.63163373519815 41.88231726367939),POINT (-87.63110400000002 41.882286)
5348,"POLYGON ((-87.636681 41.883808, -87.636679 41.883325, -87.636143 41.883326, -87.636144 41.883493, -87.636098 41.883494, -87.636099 41.883809, -87.636681 41.883808))",POINT (-87.63639665586132 41.88357146016066),POINT (-87.636841 41.883942)
7421,"POLYGON ((-87.636083 41.869066, -87.636118 41.869414, -87.636354 41.869401, -87.636319 41.869052, -87.636083 41.869066))",POINT (-87.63621855487587 41.86923323450216),POINT (-87.63668800000001 41.869514)
3938,"POLYGON ((-87.62767700000001 41.884392, -87.62766999999999 41.883331, -87.62640399999999 41.883336, -87.626411 41.884397, -87.62767700000001 41.884392))",POINT (-87.62704050000001 41.883864),POINT (-87.62655600000002 41.884003)
6235,"POLYGON ((-87.632835 41.876734, -87.633017 41.876734, -87.633015 41.876464, -87.63283300000001 41.876465, -87.632835 41.876734))",POINT (-87.63292505626912 41.87659924892967),POINT (-87.63333100000001 41.876328)
3404,"POLYGON ((-87.627656 41.868331, -87.627775 41.86833, -87.627774 41.868184, -87.627719 41.868185, -87.627719 41.868169, -87.627768 41.868168, -87.62776700000001 41.868024, -87.627653 41.868025, -87.627656 41.868331))",POINT (-87.62771203718432 41.86817929836953),POINT (-87.627533 41.86787)
4587,"POLYGON ((-87.633321 41.880768, -87.632452 41.880776, -87.63246100000001 41.881283, -87.63333 41.881275, -87.633321 41.880768))",POINT (-87.63289100000001 41.88102550000001),POINT (-87.63336200000001 41.881416)
1864,"POLYGON ((-87.626845 41.875776, -87.626204 41.875782, -87.62620699999999 41.876006, -87.626848 41.876, -87.626845 41.875776))",POINT (-87.62652599999998 41.875891),POINT (-87.626465 41.875515)
1101,"POLYGON ((-87.630646 41.880834, -87.630419 41.880838, -87.63042 41.88086, -87.630324 41.881078, -87.63002400000001 41.881083, -87.629982 41.881187, -87.62991100000001 41.881188, -87.62991599999999 41.881346, -87.629902 41.881378, -87.629599 41.881383, -87.629603 41.881529, -87.62954000000001 41.88153, -87.629546 41.881723, -87.62960200000001 41.881735, -87.629605 41.881835, -87.629767 41.881832, -87.629786 41.881784, -87.630657 41.88177, -87.630655 41.881714, -87.630719 41.881713, -87.630714 41.881524, -87.63069 41.881525, -87.630667 41.881519, -87.630646 41.880834))",POINT (-87.63020757037886 41.88142690874336),POINT (-87.62994399999999 41.881439)
8470,"POLYGON ((-87.62457999999999 41.878369, -87.62459800000001 41.879459, -87.625236 41.879453, -87.625232 41.879209, -87.625286 41.879208, -87.62529000000001 41.879449, -87.625601 41.879446, -87.625601 41.879428, -87.625772 41.879427, -87.62576900000001 41.879227, -87.625573 41.879229, -87.62556499999999 41.878736, -87.625281 41.878738, -87.625283 41.878846, -87.625232 41.878846, -87.625224 41.878363, -87.62457999999999 41.878369))",POINT (-87.62505747077002 41.87896812278716),POINT (-87.625366 41.878914)
7072,"POLYGON ((-87.638336 41.878437, -87.639484 41.878424, -87.639478 41.878149, -87.63833 41.878161, -87.638336 41.878437))",POINT (-87.63890665284435 41.87829275421554),POINT (-87.639038 41.877995)
9906,"POLYGON ((-87.630674 41.884287, -87.630668 41.883886, -87.629707 41.883894, -87.629713 41.884295, -87.630674 41.884287))",POINT (-87.6301905 41.8840905),POINT (-87.629974 41.883991)
1519,"POLYGON ((-87.63392399999999 41.870976, -87.633925 41.87075, -87.63366600000001 41.87075, -87.63366499999999 41.870976, -87.63392399999999 41.870976))",POINT (-87.63379500000001 41.870863),POINT (-87.63327 41.871231)
6649,"POLYGON ((-87.62915 41.878095, -87.62912799999999 41.876995, -87.62885900000001 41.876998, -87.628882 41.878098, -87.62915 41.878095))",POINT (-87.62900474279112 41.87754615867769),POINT (-87.628784 41.877193)
5674,"POLYGON ((-87.628686 41.866473, -87.628688 41.866661, -87.62872299999999 41.866661, -87.628727 41.866984, -87.629312 41.86698, -87.629305 41.866469, -87.628686 41.866473))",POINT (-87.629009458415 41.86672307286526),POINT (-87.62866200000001 41.867012)
1200,"POLYGON ((-87.631496 41.86757, -87.630709 41.867597, -87.63064799999999 41.867759, -87.63069900000001 41.868592, -87.630825 41.868618, -87.630831 41.868717, -87.631046 41.86871, -87.63105 41.868767, -87.63092399999999 41.868771, -87.630819 41.868749, -87.63081200000001 41.868766, -87.63069299999999 41.86877, -87.63070399999999 41.868941, -87.631252 41.868923, -87.631237 41.868791, -87.63124999999999 41.868758, -87.631344 41.868778, -87.631362 41.868777, -87.631395 41.86869, -87.63139 41.868609, -87.63141299999999 41.868547, -87.631396 41.868543, -87.63141 41.868504, -87.631446 41.868503, -87.631474 41.868428, -87.631548 41.868425, -87.631496 41.86757))",POINT (-87.63108476823791 41.86820003642313),POINT (-87.630951 41.867851)
8053,"POLYGON ((-87.630167 41.86933, -87.62965 41.86933, -87.62965 41.869293, -87.62952199999999 41.869293, -87.62952199999999 41.869561, -87.62954999999999 41.869561, -87.62955100000001 41.869784, -87.629678 41.869784, -87.629678 41.869741, -87.629857 41.869741, -87.629857 41.869643, -87.62967500000001 41.869644, -87.62967500000001 41.869421, -87.63004100000001 41.869421, -87.63004100000001 41.869655, -87.630168 41.869655, -87.630167 41.86933))",POINT (-87.62980305926459 41.8695060281804),POINT (-87.62982199999998 41.86956)
8028,"POLYGON ((-87.623875 41.881108, -87.623582 41.881111, -87.623589 41.881532, -87.623661 41.881531, -87.62366299999999 41.881613, -87.62381000000001 41.881612, -87.623811 41.881676, -87.623884 41.881675, -87.623875 41.881108))",POINT (-87.62374060010659 41.88136138993439),POINT (-87.624268 41.881474)
2812,"POLYGON ((-87.62575699999999 41.871947, -87.62443 41.871963, -87.62443500000001 41.872225, -87.624674 41.872223, -87.62467599999999 41.872324, -87.624436 41.872327, -87.624438 41.872446, -87.62437 41.872447, -87.62437300000001 41.872602, -87.624443 41.872601, -87.624453 41.873072, -87.624617 41.87307, -87.624616 41.873024, -87.624702 41.873023, -87.624702 41.873068, -87.624865 41.873066, -87.624863 41.872979, -87.624942 41.872978, -87.624944 41.873058, -87.62578000000001 41.873048, -87.62575699999999 41.871947))",POINT (-87.62510988649227 41.87250697808957),POINT (-87.62530500000003 41.872128)
4306,"POLYGON ((-87.63744199999999 41.870486, -87.63725700000001 41.870495, -87.637269 41.870639, -87.63736 41.870635, -87.637359 41.870622, -87.637452 41.870618, -87.63744199999999 41.870486))",POINT (-87.63735293525188 41.87055963189115),POINT (-87.637817 41.870365)
9546,"POLYGON ((-87.62609399999999 41.871284, -87.626713 41.871277, -87.626706 41.870923, -87.626087 41.87093, -87.62609399999999 41.871284))",POINT (-87.62639999999999 41.8711035),POINT (-87.626434 41.871277)
5471,"POLYGON ((-87.627729 41.885653, -87.62772699999999 41.885338, -87.627791 41.885337, -87.62779 41.885197, -87.627734 41.885197, -87.62773300000001 41.885179, -87.62645000000001 41.885185, -87.626454 41.885659, -87.627729 41.885653))",POINT (-87.62709966985388 41.8854167060521),POINT (-87.626587 41.8857)
9256,"POLYGON ((-87.62695600000001 41.867657, -87.626749 41.867657, -87.626749 41.867857, -87.62724900000001 41.867858, -87.62725 41.867638, -87.62695600000001 41.867637, -87.62695600000001 41.867657))",POINT (-87.62700496413353 41.86775127693404),POINT (-87.627533 41.86787)
5604,"POLYGON ((-87.631399 41.878844, -87.63094599999999 41.878846, -87.63095199999999 41.879336, -87.63141 41.879333, -87.63140799999999 41.879181, -87.631339 41.879181, -87.631337 41.878996, -87.631401 41.878995, -87.631399 41.878844))",POINT (-87.6311652929363 41.87909042997397),POINT (-87.631073 41.878895)
9088,"POLYGON ((-87.629407 41.869944, -87.62924099999999 41.869944, -87.62924099999999 41.870134, -87.629407 41.870134, -87.629407 41.869944))",POINT (-87.629324 41.87003899999999),POINT (-87.629852 41.870399)
9349,"POLYGON ((-87.63008499999999 41.873153, -87.63007 41.872399, -87.62970199999999 41.872403, -87.629716 41.873157, -87.63008499999999 41.873153))",POINT (-87.62989325372037 41.87277817047069),POINT (-87.62988299999998 41.87295200000001)
1067,"POLYGON ((-87.626166 41.887885, -87.626125 41.887854, -87.626003 41.887941, -87.62604399999999 41.887973, -87.626166 41.887885))",POINT (-87.62608435192786 41.88791338420474),POINT (-87.626587 41.888252)
6714,"POLYGON ((-87.637058 41.878635, -87.637484 41.878631, -87.63747600000001 41.878174, -87.63705 41.878178, -87.637058 41.878635))",POINT (-87.63726700000001 41.8784045),POINT (-87.63678 41.877998)
6904,"POLYGON ((-87.631434 41.873094, -87.631208 41.873094, -87.631208 41.873335, -87.631575 41.873335, -87.631574 41.873201, -87.631434 41.873201, -87.631434 41.873094))",POINT (-87.63136807207147 41.87322826312653),POINT (-87.631012 41.872948)
3791,"POLYGON ((-87.629738 41.866019, -87.629774 41.866019, -87.629774 41.865962, -87.629578 41.865962, -87.629578 41.866017, -87.629605 41.866017, -87.629605 41.866161, -87.629677 41.866161, -87.629677 41.866215, -87.62979199999999 41.866215, -87.62979199999999 41.866151, -87.629738 41.866151, -87.629738 41.866019))",POINT (-87.62968500367306 41.86607738896446),POINT (-87.62982199999998 41.866158)
1374,"POLYGON ((-87.62908299999999 41.868344, -87.629407 41.868344, -87.629407 41.868287, -87.62908299999999 41.868287, -87.62908299999999 41.868344))",POINT (-87.629245 41.8683155),POINT (-87.628693 41.86871)
7295,"POLYGON ((-87.62307 41.876133, -87.62307199999999 41.876177, -87.623144 41.876175, -87.623142 41.876131, -87.62307 41.876133))",POINT (-87.623107 41.876154),POINT (-87.623047 41.876381)
4625,"POLYGON ((-87.63469000000001 41.886717, -87.63468899999999 41.886305, -87.634097 41.886305, -87.63409799999999 41.886718, -87.63469000000001 41.886717))",POINT (-87.63439338040462 41.88651125024178),POINT (-87.63458299999998 41.886509)
5838,"POLYGON ((-87.638583 41.878477, -87.63858999999999 41.878929, -87.63939000000001 41.878922, -87.639383 41.87847, -87.638583 41.878477))",POINT (-87.6389865 41.8786995),POINT (-87.639038 41.878841)
8817,"POLYGON ((-87.63242200000001 41.879316, -87.63361500000001 41.879309, -87.63361 41.878849, -87.63241600000001 41.878857, -87.63242200000001 41.879316))",POINT (-87.63301596468411 41.87908271618339),POINT (-87.63336200000001 41.878872)
8340,"POLYGON ((-87.63089100000001 41.885921, -87.63105400000001 41.885921, -87.63105400000001 41.885831, -87.63089100000001 41.885831, -87.63089100000001 41.885921))",POINT (-87.63097250000003 41.885876),POINT (-87.631134 41.885677)
8854,"POLYGON ((-87.62787299999999 41.87874, -87.628428 41.878738, -87.62842499999999 41.878284, -87.62787 41.878287, -87.62787299999999 41.87874))",POINT (-87.62814910197854 41.87851224909019),POINT (-87.627655 41.878899)
9212,"POLYGON ((-87.623126 41.875357, -87.623126 41.875319, -87.623051 41.875319, -87.623051 41.875357, -87.623126 41.875357))",POINT (-87.62308849999999 41.87533799999999),POINT (-87.623047 41.875538)
6109,"POLYGON ((-87.633983 41.875884, -87.63387 41.875885, -87.633872 41.876046, -87.634066 41.876044, -87.63406500000001 41.875933, -87.63405 41.875933, -87.634049 41.875839, -87.633982 41.875839, -87.633983 41.875884))",POINT (-87.63397036930269 41.87595659458868),POINT (-87.63446 41.87632)
4213,"POLYGON ((-87.623705 41.881746, -87.62379300000001 41.881746, -87.62379300000001 41.881698, -87.623705 41.881698, -87.623705 41.881746))",POINT (-87.62374900000002 41.881722),POINT (-87.624268 41.881474)
7232,"POLYGON ((-87.625412 41.88221, -87.625422 41.883123, -87.626019 41.883119, -87.626009 41.882206, -87.625412 41.88221))",POINT (-87.62571549999998 41.8826645),POINT (-87.62539699999998 41.882305)
4817,"POLYGON ((-87.62597599999999 41.865498, -87.625979 41.865696, -87.626518 41.865692, -87.626515 41.865494, -87.62597599999999 41.865498))",POINT (-87.62624700000001 41.86559500000001),POINT (-87.626373 41.865334)
3384,"POLYGON ((-87.628686 41.865316, -87.62857 41.865316, -87.62857 41.865454, -87.628686 41.865454, -87.628686 41.865316))",POINT (-87.62862799999999 41.865385),POINT (-87.62866200000001 41.865322)
3961,"POLYGON ((-87.625283 41.885657, -87.626093 41.885653, -87.626091 41.885355, -87.626048 41.885356, -87.626046 41.885202, -87.62571699999999 41.885204, -87.62571800000001 41.885342, -87.625804 41.885342, -87.625804 41.885379, -87.625646 41.88538, -87.62564399999999 41.88519, -87.62527900000001 41.885192, -87.625283 41.885657))",POINT (-87.62567513394582 41.88543460327638),POINT (-87.625427 41.885708)
4187,"POLYGON ((-87.631355 41.881096, -87.630996 41.881099, -87.631002 41.881515, -87.63099699999999 41.881515, -87.63100300000001 41.881887, -87.631479 41.881883, -87.63147600000001 41.881735, -87.63126099999999 41.881737, -87.631259 41.881649, -87.631463 41.881647, -87.631461 41.881514, -87.631362 41.881514, -87.631355 41.881096))",POINT (-87.63119950882302 41.8815077503518),POINT (-87.63110400000002 41.881428)
5925,"POLYGON ((-87.628683 41.865095, -87.628568 41.865095, -87.628568 41.86524, -87.628683 41.86524, -87.628683 41.865095))",POINT (-87.6286255 41.8651675),POINT (-87.62866200000001 41.865322)
6279,"POLYGON ((-87.628759 41.865634, -87.628874 41.865634, -87.628874 41.86563, -87.628981 41.865629, -87.628981 41.865476, -87.628871 41.865476, -87.628871 41.865498, -87.628758 41.865498, -87.628759 41.865634))",POINT (-87.62887308427409 41.86555903149215),POINT (-87.62866200000001 41.865322)
6515,"POLYGON ((-87.629887 41.866319, -87.629887 41.866381, -87.62992 41.866381, -87.62992 41.866569, -87.630081 41.866569, -87.630081 41.866375, -87.630005 41.866375, -87.630005 41.866319, -87.629887 41.866319))",POINT (-87.62999052781285 41.86644979674028),POINT (-87.62982199999998 41.866158)
9006,"POLYGON ((-87.639043 41.869605, -87.63906799999999 41.869539, -87.639019 41.868045, -87.63887200000001 41.868048, -87.638858 41.867623, -87.63891099999999 41.867622, -87.638914 41.867699, -87.63903500000001 41.867697, -87.639033 41.867661, -87.638999 41.867654, -87.639033 41.867637, -87.639026 41.867422, -87.638525 41.867431, -87.63868600000001 41.867602, -87.638561 41.867604, -87.638502 41.867635, -87.638504 41.867721, -87.638637 41.86775, -87.638643 41.867944, -87.63850499999999 41.867947, -87.63843300000001 41.86787, -87.63834199999999 41.867872, -87.638333 41.867894, -87.63814000000001 41.867898, -87.63809500000001 41.868012, -87.63813399999999 41.869192, -87.638396 41.869248, -87.638407 41.869561, -87.63815700000001 41.869565, -87.63815700000001 41.869565, -87.63820800000001 41.86962, -87.639043 41.869605))",POINT (-87.63861375319622 41.86861563980786),POINT (-87.638947 41.868656)
3703,"POLYGON ((-87.625231 41.876278, -87.62523299999999 41.876504, -87.625837 41.8765, -87.625834 41.876275, -87.625231 41.876278))",POINT (-87.62553352863378 41.87638928276683),POINT (-87.625336 41.876373)
4594,"POLYGON ((-87.63097500000001 41.880147, -87.63098599999999 41.880601, -87.631658 41.880592, -87.63165600000001 41.880507, -87.63219700000001 41.8805, -87.632194 41.880388, -87.632165 41.880375, -87.63216199999999 41.880255, -87.632182 41.880227, -87.63218000000001 41.880126, -87.632158 41.880117, -87.63215099999999 41.879833, -87.631969 41.879836, -87.631968 41.879788, -87.63214600000001 41.879786, -87.632139 41.879502, -87.63095800000001 41.879518, -87.630962 41.879708, -87.631146 41.879706, -87.63115000000001 41.879847, -87.630965 41.87985, -87.63096899999999 41.880037, -87.631147 41.880035, -87.63117800000001 41.879995, -87.63188100000001 41.879985, -87.63194900000001 41.880013, -87.63195 41.880044, -87.632014 41.880043, -87.632076 41.880069, -87.632042 41.880114, -87.63131 41.880124, -87.63129600000001 41.880143, -87.63097500000001 41.880147))",POINT (-87.63156953676631 41.88004033143422),POINT (-87.631073 41.87973)
7879,"POLYGON ((-87.633179 41.876767, -87.633549 41.876763, -87.633545 41.876533, -87.633456 41.876534, -87.633456 41.876494, -87.633538 41.876493, -87.63353499999999 41.876348, -87.633172 41.876351, -87.633179 41.876767))",POINT (-87.63335590594275 41.87655917469083),POINT (-87.63333100000001 41.876328)
6499,"POLYGON ((-87.624781 41.887765, -87.62499800000001 41.887763, -87.62499699999999 41.887691, -87.625118 41.88769, -87.62511499999999 41.887532, -87.625259 41.887531, -87.625248 41.886908, -87.624765 41.886913, -87.624781 41.887765))",POINT (-87.6249976212401 41.88729958984041),POINT (-87.62545799999999 41.887405)
7886,"POLYGON ((-87.62984299999999 41.887339, -87.630376 41.887355, -87.630379 41.887301, -87.63048999999999 41.887304, -87.630498 41.887155, -87.63019199999999 41.887146, -87.630196 41.887074, -87.629767 41.887061, -87.629762 41.887149, -87.629738 41.887148, -87.62973100000001 41.887288, -87.629846 41.887291, -87.62984299999999 41.887339))",POINT (-87.63008929456241 41.88721517719772),POINT (-87.63000500000003 41.887383)
4450,"POLYGON ((-87.63115500000001 41.873206, -87.63114400000001 41.872663, -87.631091 41.872664, -87.631083 41.87229, -87.630764 41.872294, -87.630782 41.87321, -87.63115500000001 41.873206))",POINT (-87.63094984340188 41.87276687106855),POINT (-87.631012 41.872948)
4595,"POLYGON ((-87.629589 41.875986, -87.62958999999999 41.87581, -87.62942700000001 41.87581, -87.62942700000001 41.875986, -87.629589 41.875986))",POINT (-87.62950825025641 41.87589790974359),POINT (-87.62988299999998 41.875492)
9560,"POLYGON ((-87.62789600000001 41.866804, -87.62796299999999 41.866806, -87.627965 41.866764, -87.627898 41.866762, -87.62789600000001 41.866804))",POINT (-87.62793050000002 41.86678400000001),POINT (-87.627533 41.867016)
5578,"POLYGON ((-87.628125 41.866978, -87.628045 41.866978, -87.628045 41.867034, -87.628125 41.867034, -87.628125 41.866978))",POINT (-87.628085 41.867006),POINT (-87.627533 41.867016)
5643,"POLYGON ((-87.624285 41.865715, -87.62489600000001 41.865712, -87.62489600000001 41.865606, -87.62485 41.865606, -87.624849 41.865492, -87.6249 41.865492, -87.624899 41.865314, -87.62428199999999 41.865317, -87.624285 41.865715))",POINT (-87.62458427374106 41.8655132982841),POINT (-87.624084 41.865341)
8518,"POLYGON ((-87.62562699999999 41.866348, -87.625327 41.866353, -87.625332 41.866517, -87.624996 41.866522, -87.625 41.866658, -87.625231 41.866655, -87.62523299999999 41.866757, -87.625472 41.866753, -87.625469 41.866653, -87.625635 41.866651, -87.62562699999999 41.866348))",POINT (-87.62537176016164 41.86655661703076),POINT (-87.625244 41.86618)
8062,"POLYGON ((-87.626486 41.885867, -87.626469 41.886318, -87.62648799999999 41.886318, -87.626474 41.886716, -87.626959 41.886726, -87.626959 41.886728, -87.627095 41.886731, -87.627104 41.886501, -87.627219 41.886503, -87.627214 41.886629, -87.627334 41.886631, -87.627331 41.886716, -87.62773900000001 41.886724, -87.627753 41.886344, -87.626788 41.886324, -87.626789 41.886297, -87.62670300000001 41.886295, -87.626705 41.886253, -87.627251 41.886265, -87.627252 41.886247, -87.627719 41.886257, -87.627734 41.885875, -87.62746 41.88587, -87.627458 41.885925, -87.627229 41.88592, -87.62723099999999 41.885883, -87.626486 41.885867))",POINT (-87.62708839888124 41.88629180710669),POINT (-87.626587 41.886547)
9263,"POLYGON ((-87.636557 41.886513, -87.63646900000001 41.886449, -87.63615299999999 41.88669, -87.636241 41.886754, -87.636557 41.886513))",POINT (-87.63635499999998 41.8866015),POINT (-87.636841 41.88649)
6878,"POLYGON ((-87.625218 41.867148, -87.625215 41.866876, -87.625027 41.866877, -87.62503 41.867149, -87.625218 41.867148))",POINT (-87.62512249999999 41.8670125),POINT (-87.625244 41.867039)
7265,"POLYGON ((-87.63711600000001 41.880103, -87.63712700000001 41.880524, -87.637894 41.880513, -87.637883 41.88009, -87.637826 41.880091, -87.637822 41.879946, -87.637659 41.879949, -87.63766099999999 41.880047, -87.637671 41.880047, -87.63767199999999 41.880095, -87.63711600000001 41.880103))",POINT (-87.63752130518641 41.88028839956976),POINT (-87.637939 41.880543)
6947,"POLYGON ((-87.627905 41.879544, -87.62790699999999 41.880639, -87.628371 41.880638, -87.628371 41.880298, -87.628404 41.880247, -87.628432 41.880257, -87.628433 41.880636, -87.62920200000001 41.880635, -87.629205 41.88063, -87.629204 41.880126, -87.62842499999999 41.880127, -87.628389 41.880067, -87.62851999999999 41.880067, -87.628559 41.880081, -87.629148 41.88008, -87.629148 41.880034, -87.629215 41.880034, -87.629214 41.879559, -87.629182 41.879559, -87.629093 41.879527, -87.628536 41.879528, -87.628536 41.879576, -87.628356 41.879576, -87.628356 41.879544, -87.627905 41.879544))",POINT (-87.62855390053582 41.88008143936631),POINT (-87.628784 41.879745)
7966,"POLYGON ((-87.63099099999999 41.870681, -87.631244 41.870678, -87.631235 41.870236, -87.631069 41.870238, -87.63106399999999 41.869966, -87.630808 41.869969, -87.63081699999999 41.8704, -87.630985 41.870398, -87.63099099999999 41.870681))",POINT (-87.63102729380927 41.87032202426057),POINT (-87.63098100000001 41.870392)
9494,"POLYGON ((-87.633515 41.874348, -87.63347400000001 41.872235, -87.6331 41.872239, -87.63314099999999 41.874354, -87.633211 41.874353, -87.633212 41.874403, -87.633382 41.874401, -87.633381 41.874349, -87.633515 41.874348))",POINT (-87.63330734324968 41.8733055521592),POINT (-87.633301 41.872925)
6492,"POLYGON ((-87.628163 41.866551, -87.628367 41.866551, -87.628367 41.866495, -87.628163 41.866495, -87.628163 41.866551))",POINT (-87.628265 41.86652300000001),POINT (-87.62866200000001 41.866165)
5765,"POLYGON ((-87.62754700000001 41.880688, -87.627556 41.8796, -87.626991 41.879598, -87.626988 41.879923, -87.626955 41.879923, -87.626955 41.879961, -87.62682100000001 41.87996, -87.62682100000001 41.879921, -87.626952 41.879922, -87.626955 41.879613, -87.626317 41.879611, -87.62631399999999 41.879973, -87.626255 41.879972, -87.62625199999999 41.880327, -87.626317 41.880327, -87.626317 41.880429, -87.626632 41.880431, -87.626631 41.880559, -87.626475 41.880559, -87.626476 41.880497, -87.626332 41.880496, -87.62633 41.880705, -87.626666 41.880706, -87.626666 41.880722, -87.62695100000001 41.880724, -87.626952 41.880686, -87.62754700000001 41.880688))",POINT (-87.62693295901401 41.88014803310955),POINT (-87.626526 41.879761)
5167,"POLYGON ((-87.626993 41.879416, -87.627533 41.879411, -87.627516 41.878311, -87.626975 41.878315, -87.626993 41.879416))",POINT (-87.62725420608147 41.87886308339063),POINT (-87.627655 41.878899)
4825,"POLYGON ((-87.63373300000001 41.883826, -87.633734 41.88365, -87.63295599999999 41.88365, -87.63295599999999 41.883594, -87.632822 41.883594, -87.632822 41.883478, -87.63294500000001 41.883478, -87.63294500000001 41.883324, -87.63260699999999 41.883324, -87.63260699999999 41.883825, -87.63373300000001 41.883826))",POINT (-87.63303641288374 41.88365337962368),POINT (-87.63342299999999 41.883965)
1760,"POLYGON ((-87.62769 41.869735, -87.62769 41.869874, -87.627787 41.869874, -87.627786 41.869734, -87.62769 41.869735))",POINT (-87.62773830837419 41.86980436973209),POINT (-87.62756299999999 41.869568)
9406,"POLYGON ((-87.63279900000001 41.871091, -87.632715 41.871091, -87.632715 41.871247, -87.63279900000001 41.871247, -87.63279900000001 41.871091))",POINT (-87.63275700000001 41.871169),POINT (-87.63327 41.871231)
3880,"POLYGON ((-87.630505 41.873691, -87.630501 41.873416, -87.63012999999999 41.873418, -87.630133 41.873694, -87.630505 41.873691))",POINT (-87.63031713918932 41.87355481332981),POINT (-87.62988299999998 41.873798)
7028,"POLYGON ((-87.62897 41.86824, -87.62897 41.86818, -87.62867199999999 41.868181, -87.62867199999999 41.86824, -87.62897 41.86824))",POINT (-87.62882141736694 41.86821024929971),POINT (-87.62866200000001 41.867863)
